NGC4535,188.584625,8.197760,0,20,1,1964,15.8,-23.61,0.08,5.0,1.98
NGC4536,188.613037,2.187880,0,42,1,1808,14.9,-23.36,0.08,4.3,1.84
NGC4539,188.644836,18.202579,0,0,1,1397,16.5,-21.65,0.10,0.7,1.58
NGC4540,188.711945,15.551446,0,0,1,1286,16.5,-21.86,0.15,6.1,1.53
NGC4548,188.860123,14.496320,1,23,1,486,18.7,-24.26,0.17,3.1,1.93
NGC4565,189.086685,25.987391,1,7,0,1230,17.0,-25.10,0.07,3.2,1.87
NGC4567,189.136261,11.257870,0,0,1,2247,16.5,-22.80,0.14,4.0,1.74
NGC4568,189.142883,11.238630,0,0,1,2255,16.5,-23.58,0.14,4.1,1.66
NGC4569,189.207565,13.162870,0,0,1,-235,16.5,-24.52,0.20,2.4,1.95
NGC4571,189.234879,14.217357,0,0,1,342,16.5,-22.59,0.20,6.4,1.87
NGC4579,189.431656,11.818090,0,0,1,1517,16.5,-24.62,0.18,2.8,1.81
NGC4580,189.451660,5.368432,0,0,1,1034,16.5,-22.32,0.10,1.6,1.52
NGC4586,189.618484,4.319099,0,0,1,794,16.5,-22.63,0.16,0.9,1.64
NGC4606,190.239822,11.912186,0,0,1,1640,16.5,-21.93,0.14,0.5,1.54
NGC4607,190.301697,11.886627,0,0,1,2270,16.5,-21.51,0.14,3.4,1.38
NGC4631,190.533371,32.541512,0,3,0,606,7.1,-22.80,0.07,6.5,2.03
NGC4634,190.670776,14.295874,0,0,1,297,16.5,-21.84,0.12,5.9,1.35
NGC4647,190.884583,11.581944,0,0,1,1409,16.5,-23.05,0.11,5.2,1.68
NGC4653,190.962173,-0.561301,0,0,0,2631,38.6,-22.97,0.10,6.0,1.60
NGC4654,190.985992,13.126350,0,0,1,1046,16.5,-23.36,0.11,5.9,1.77
NGC4659,191.122391,13.498675,0,0,1,480,16.5,-21.84,0.11,0.0,1.36
NGC4666,191.286148,-0.461910,0,0,0,1529,26.4,-25.06,0.11,5.1,1.50
NGC4668,191.383333,-0.535833,0,0,0,1636,27.2,-21.60,0.11,7.5,1.35
NGC4689,191.939682,13.762688,0,0,1,1616,16.5,-23.13,0.10,4.7,1.98
NGC4698,192.095566,8.487244,0,0,1,1009,16.5,-23.53,0.11,1.4,1.61
NGC4746,192.980713,12.083027,0,0,1,1783,16.5,-21.60,0.16,3.0,1.22
NGC4808,193.953918,4.304094,0,0,1,759,16.5,-22.06,0.16,5.9,1.43
NGC4814,193.841431,58.343967,0,0,0,2517,39.8,-23.95,0.04,3.1,1.38
NGC4826,194.182068,21.682659,1,2,0,408,7.3,-24.00,0.18,2.3,1.92
NGC4845,194.505173,1.575580,0,0,0,1232,23.2,-24.04,0.09,2.3,1.59
NGC4866,194.863083,14.171050,0,0,1,1988,16.5,-23.18,0.12,-0.1,1.48
NGC4880,195.043884,12.483369,0,0,1,1377,16.5,-22.02,0.14,-1.5,1.71
NGC5016,198.027863,24.095051,0,0,0,2612,39.9,-23.29,0.06,4.4,1.39
NGC5169,202.041809,46.672138,0,0,0,2436,38.5,-21.86,0.16,4.1,1.40
NGC5194,202.469574,47.195259,0,8,0,463,7.6,-23.93,0.15,4.0,2.12
NGC5195,202.498291,47.266129,1,0,0,465,7.4,-23.12,0.15,0.7,1.80
NGC5289,206.286118,41.503304,0,0,0,2526,39.6,-23.25,0.04,2.0,1.03
NGC5290,206.329712,41.712337,0,0,0,2573,40.2,-24.59,0.03,4.0,1.36
NGC5297,206.598724,43.872040,0,0,0,2409,38.1,-24.02,0.06,4.9,1.54
NGC5311,207.233582,39.985245,0,0,0,2698,41.8,-23.86,0.06,-0.1,1.25
NGC5313,207.434814,39.984604,0,0,0,2538,39.7,-24.18,0.04,3.0,1.37
NGC5320,207.584915,41.366344,0,0,0,2619,40.8,-23.33,0.03,5.2,1.45
NGC5326,207.711304,39.574913,0,0,0,2520,39.4,-24.10,0.07,1.0,1.22
NGC5336,208.040604,43.242783,0,0,0,2336,37.1,-22.05,0.07,5.9,1.28
NGC5350,208.339935,40.363956,0,0,0,2321,36.8,-24.21,0.05,3.6,1.55
NGC5363,209.030182,5.254700,0,0,0,1139,19.3,-24.51,0.12,0.4,1.58
NGC5364,209.050018,5.014460,0,2,0,1241,18.3,-23.52,0.12,4.0,1.91
NGC5372,208.691681,58.666393,0,0,0,1717,29.2,-21.69,0.04,0.0,0.98
NGC5383,209.270752,41.846001,0,0,0,2270,36.2,-24.26,0.03,3.1,1.65
NGC5389,209.026520,59.741985,0,0,0,1842,30.9,-23.84,0.09,-0.5,1.32
NGC5448,210.708633,49.172646,0,1,0,2023,34.8,-23.92,0.06,1.4,1.72
NGC5457,210.802429,54.348751,0,28,0,241,7.2,-23.77,0.04,6.0,2.50
NGC5480,211.589676,50.724998,0,0,0,1856,31.0,-23.00,0.08,4.9,1.50
NGC5506,213.312088,-3.207560,0,0,0,1853,28.6,-24.11,0.26,1.3,1.46
NGC5520,213.094910,50.348434,0,0,0,1877,31.2,-22.51,0.08,3.1,1.08
NGC5566,215.083115,3.933590,0,0,0,1507,24.8,-24.59,0.13,1.5,1.53
NGC5577,215.304626,3.435767,0,0,0,1489,24.5,-22.21,0.18,3.8,1.52
NGC5587,215.544739,13.917938,0,0,0,2303,35.4,-23.07,0.10,-0.1,1.27
NGC5633,216.868271,46.146549,0,0,0,2334,37.2,-23.27,0.07,3.2,1.23
NGC5666,218.288239,10.510788,0,0,0,2221,34.1,-22.50,0.12,0.0,0.98
NGC5673,217.878845,49.958813,0,0,0,2082,33.9,-21.58,0.09,5.2,1.35
NGC5676,218.195221,49.457809,0,0,0,2114,34.4,-24.78,0.12,4.7,1.57
NGC5689,218.873627,48.741493,0,0,0,2160,35.0,-24.33,0.15,0.4,1.27
NGC5691,219.472244,-0.398871,0,0,0,1870,28.9,-22.34,0.16,1.2,1.31
NGC5701,219.796005,5.363602,0,0,0,1505,24.6,-23.83,0.16,-0.4,1.63
NGC5714,219.548096,46.638359,0,0,0,2237,35.9,-22.81,0.06,5.8,1.29
NGC5719,220.234970,-0.318193,0,0,0,1733,27.1,-23.94,0.17,2.4,1.27
NGC5746,221.233353,1.954740,0,0,0,1724,27.1,-25.30,0.17,3.0,1.82
NGC5750,221.546265,-0.223054,0,0,0,1687,26.5,-23.69,0.19,0.4,1.52
NGC5768,223.033112,-2.529713,0,0,0,1962,29.8,-22.68,0.39,5.3,1.40
NGC5775,223.490219,3.544473,0,0,0,1681,26.6,-24.38,0.18,5.2,1.52
NGC5792,224.594620,-1.091080,0,0,0,1922,29.4,-24.65,0.25,3.0,1.63
NGC5899,228.763550,42.049854,0,0,0,2562,40.1,-24.45,0.15,5.3,1.49
NGC5900,228.770905,42.209854,0,0,0,2511,39.5,-23.56,0.11,3.0,1.05
NGC5907,228.973694,56.328850,0,0,0,667,14.2,-24.00,0.05,5.4,1.98
NGC5913,230.230988,-2.578036,0,0,0,2004,30.2,-23.37,0.94,1.0,1.40
NGC5930,231.533279,41.676090,0,0,0,2616,40.8,-24.13,0.10,2.3,1.44
NGC5937,232.692230,-2.829532,0,0,0,2807,40.9,-24.08,0.77,3.1,1.35
NGC5950,232.878433,40.430145,0,0,0,2597,40.5,-22.03,0.12,3.1,1.33
NGC5953,233.635010,15.193833,0,0,0,1965,30.9,-23.31,0.21,0.2,1.20
NGC5954,233.645833,15.200000,0,0,0,1959,30.8,-22.46,0.21,6.0,1.29
NGC5956,233.743774,11.750359,0,0,0,1899,29.8,-22.52,0.21,5.9,1.16
NGC5962,234.131851,16.607893,0,0,0,1957,30.9,-23.93,0.23,5.1,1.45
NGC6570,272.780396,14.093122,0,0,0,2281,34.7,-22.88,0.57,8.8,1.35
NGC7331,339.267090,34.415920,1,22,0,816,12.8,-24.54,0.40,3.9,1.79
NGC7448,345.014954,15.980365,0,2,0,2194,29.3,-23.34,0.24,5.0,1.38
NGC7537,348.643738,4.498339,0,2,0,2674,31.5,-22.31,0.29,3.6,1.15
NGC7541,348.682739,4.533899,0,5,0,2689,31.3,-24.15,0.29,4.7,1.48
NGC7732,355.391052,3.724953,0,0,0,2907,41.2,-22.31,0.23,6.7,1.43
NGC7750,356.657715,3.799756,0,0,0,2938,41.6,-23.06,0.22,5.5,1.33
NGC7757,357.189667,4.171108,0,0,0,2956,41.9,-22.22,0.19,5.3,1.47
PGC026857,141.978348,44.506252,0,0,0,2670,40.6,-21.52,0.10,0.0,1.09
PGC047559,202.907074,46.150974,0,0,0,2635,41.1,-22.32,0.07,0.0,1.14
PGC049002,207.188080,41.709625,0,0,0,2695,41.8,-21.69,0.04,0.0,0.91
PGC049142,207.672974,40.279335,0,0,0,2318,36.8,-21.52,0.03,0.0,1.05
PGC051697,217.097168,-3.604455,0,0,0,2768,40.3,-22.13,0.39,2.7,1.27
PGC054944,230.833893,-4.151604,0,0,0,2009,30.2,-22.27,0.49,1.6,1.39
UGC04306,124.403191,35.445976,0,0,0,2400,36.1,-22.48,0.30,1.5,0.97
UGC04550,130.816666,13.085848,0,0,0,2067,30.3,-21.55,0.21,3.2,1.17
UGC04559,131.031708,30.119106,0,0,0,2085,31.7,-22.49,0.27,2.1,1.14
UGC04982,140.762833,44.554878,0,0,0,2658,40.4,-22.21,0.09,8.0,1.15
UGC05049,142.230713,49.238419,0,0,0,2723,41.6,-22.24,0.06,5.9,1.16
UGC05897,161.922653,11.077123,0,0,0,2718,39.8,-22.75,0.13,5.2,1.56
UGC06023,163.586914,27.239655,0,0,0,1334,23.3,-21.62,0.09,6.6,1.37
UGC06545,173.433333,32.633611,0,0,0,2619,40.0,-22.36,0.12,3.3,1.20
UGC08040,193.681351,58.776520,0,0,0,2515,39.8,-21.92,0.04,4.2,0.99
UGC08603,204.140350,44.599228,0,0,0,2601,40.6,-22.12,0.07,2.0,0.87
UGC08684,205.566315,60.776775,0,0,0,2195,35.6,-22.08,0.08,6.0,1.39
UGC09858,231.672836,40.564400,0,0,0,2621,40.9,-23.14,0.07,4.0,1.24
